Subsector ID,Subsector,Sector ID,Sector,Year,Companies,Number of Employees LCI
432,Comercio al por Mayor de Productos Textiles y Calzado,43,Comercio al por Mayor,2016,13221,39852
432,Comercio al por Mayor de Productos Textiles y Calzado,43,Comercio al por Mayor,2017,13575,43316
432,Comercio al por Mayor de Productos Textiles y Calzado,43,Comercio al por Mayor,2018,13723,44646
432,Comercio al por Mayor de Productos Textiles y Calzado,43,Comercio al por Mayor,2019,13559,48904
432,Comercio al por Mayor de Productos Textiles y Calzado,43,Comercio al por Mayor,2020,13346,48758
432,Comercio al por Mayor de Productos Textiles y Calzado,43,Comercio al por Mayor,2021,13517,48240
432,Comercio al por Mayor de Productos Textiles y Calzado,43,Comercio al por Mayor,2022,13535,47764
433,"Comercio al por Mayor de Productos Farmacéuticos, de Perfumería, Artículos para el Esparcimiento, Electrodomésticos Menores y Aparatos de Línea Blanca",43,Comercio al por Mayor,2015,8594,66472
433,"Comercio al por Mayor de Productos Farmacéuticos, de Perfumería, Artículos para el Esparcimiento, Electrodomésticos Menores y Aparatos de Línea Blanca",43,Comercio al por Mayor,2016,17667,120897
433,"Comercio al por Mayor de Productos Farmacéuticos, de Perfumería, Artículos para el Esparcimiento, Electrodomésticos Menores y Aparatos de Línea Blanca",43,Comercio al por Mayor,2017,18285,120563
433,"Comercio al por Mayor de Productos Farmacéuticos, de Perfumería, Artículos para el Esparcimiento, Electrodomésticos Menores y Aparatos de Línea Blanca",43,Comercio al por Mayor,2018,18722,148736
433,"Comercio al por Mayor de Productos Farmacéuticos, de Perfumería, Artículos para el Esparcimiento, Electrodomésticos Menores y Aparatos de Línea Blanca",43,Comercio al por Mayor,2019,17263,158515
433,"Comercio al por Mayor de Productos Farmacéuticos, de Perfumería, Artículos para el Esparcimiento, Electrodomésticos Menores y Aparatos de Línea Blanca",43,Comercio al por Mayor,2020,16271,155243
433,"Comercio al por Mayor de Productos Farmacéuticos, de Perfumería, Artículos para el Esparcimiento, Electrodomésticos Menores y Aparatos de Línea Blanca",43,Comercio al por Mayor,2021,16425,136520
433,"Comercio al por Mayor de Productos Farmacéuticos, de Perfumería, Artículos para el Esparcimiento, Electrodomésticos Menores y Aparatos de Línea Blanca",43,Comercio al por Mayor,2022,16421,136437
434,"Comercio al por Mayor de Materias Primas Agropecuarias y Forestales, para la Industria, y Materiales de Desecho",43,Comercio al por Mayor,2015,81199,214141
434,"Comercio al por Mayor de Materias Primas Agropecuarias y Forestales, para la Industria, y Materiales de Desecho",43,Comercio al por Mayor,2016,161583,440300
434,"Comercio al por Mayor de Materias Primas Agropecuarias y Forestales, para la Industria, y Materiales de Desecho",43,Comercio al por Mayor,2017,164656,449838
434,"Comercio al por Mayor de Materias Primas Agropecuarias y Forestales, para la Industria, y Materiales de Desecho",43,Comercio al por Mayor,2018,165783,471698
434,"Comercio al por Mayor de Materias Primas Agropecuarias y Forestales, para la Industria, y Materiales de Desecho",43,Comercio al por Mayor,2019,177305,511735
434,"Comercio al por Mayor de Materias Primas Agropecuarias y Forestales, para la Industria, y Materiales de Desecho",43,Comercio al por Mayor,2020,187919,540534
434,"Comercio al por Mayor de Materias Primas Agropecuarias y Forestales, para la Industria, y Materiales de Desecho",43,Comercio al por Mayor,2021,189685,550096
434,"Comercio al por Mayor de Materias Primas Agropecuarias y Forestales, para la Industria, y Materiales de Desecho",43,Comercio al por Mayor,2022,189905,549590
435,"Comercio al por Mayor de Maquinaria, Equipo y Mobiliario para Actividades Agropecuarias, Industriales, de Servicios y Comerciales, y de otra Maquinaria y Equipo de Uso General",43,Comercio al por Mayor,2015,21336,122609
435,"Comercio al por Mayor de Maquinaria, Equipo y Mobiliario para Actividades Agropecuarias, Industriales, de Servicios y Comerciales, y de otra Maquinaria y Equipo de Uso General",43,Comercio al por Mayor,2016,45246,246437
435,"Comercio al por Mayor de Maquinaria, Equipo y Mobiliario para Actividades Agropecuarias, Industriales, de Servicios y Comerciales, y de otra Maquinaria y Equipo de Uso General",43,Comercio al por Mayor,2017,47140,255284
435,"Comercio al por Mayor de Maquinaria, Equipo y Mobiliario para Actividades Agropecuarias, Industriales, de Servicios y Comerciales, y de otra Maquinaria y Equipo de Uso General",43,Comercio al por Mayor,2018,47676,269488
435,"Comercio al por Mayor de Maquinaria, Equipo y Mobiliario para Actividades Agropecuarias, Industriales, de Servicios y Comerciales, y de otra Maquinaria y Equipo de Uso General",43,Comercio al por Mayor,2019,50103,294658
435,"Comercio al por Mayor de Maquinaria, Equipo y Mobiliario para Actividades Agropecuarias, Industriales, de Servicios y Comerciales, y de otra Maquinaria y Equipo de Uso General",43,Comercio al por Mayor,2020,52803,300518
435,"Comercio al por Mayor de Maquinaria, Equipo y Mobiliario para Actividades Agropecuarias, Industriales, de Servicios y Comerciales, y de otra Maquinaria y Equipo de Uso General",43,Comercio al por Mayor,2021,53648,316070
435,"Comercio al por Mayor de Maquinaria, Equipo y Mobiliario para Actividades Agropecuarias, Industriales, de Servicios y Comerciales, y de otra Maquinaria y Equipo de Uso General",43,Comercio al por Mayor,2022,53672,315015
436,"Comercio al por Mayor de Camiones y de Partes y Refacciones Nuevas para Automóviles, Camionetas y Camiones",43,Comercio al por Mayor,2015,4649,17346
436,"Comercio al por Mayor de Camiones y de Partes y Refacciones Nuevas para Automóviles, Camionetas y Camiones",43,Comercio al por Mayor,2016,3397,29627
436,"Comercio al por Mayor de Camiones y de Partes y Refacciones Nuevas para Automóviles, Camionetas y Camiones",43,Comercio al por Mayor,2017,3706,32871
436,"Comercio al por Mayor de Camiones y de Partes y Refacciones Nuevas para Automóviles, Camionetas y Camiones",43,Comercio al por Mayor,2018,3839,35418
436,"Comercio al por Mayor de Camiones y de Partes y Refacciones Nuevas para Automóviles, Camionetas y Camiones",43,Comercio al por Mayor,2019,5172,42790
436,"Comercio al por Mayor de Camiones y de Partes y Refacciones Nuevas para Automóviles, Camionetas y Camiones",43,Comercio al por Mayor,2020,6419,51260
436,"Comercio al por Mayor de Camiones y de Partes y Refacciones Nuevas para Automóviles, Camionetas y Camiones",43,Comercio al por Mayor,2021,6503,53871
436,"Comercio al por Mayor de Camiones y de Partes y Refacciones Nuevas para Automóviles, Camionetas y Camiones",43,Comercio al por Mayor,2022,6526,54368
437,Intermediación de Comercio al por Mayor,43,Comercio al por Mayor,2015,222,2162
437,Intermediación de Comercio al por Mayor,43,Comercio al por Mayor,2016,478,3883
437,Intermediación de Comercio al por Mayor,43,Comercio al por Mayor,2017,535,4515
437,Intermediación de Comercio al por Mayor,43,Comercio al por Mayor,2018,557,4535
437,Intermediación de Comercio al por Mayor,43,Comercio al por Mayor,2019,1169,6460
437,Intermediación de Comercio al por Mayor,43,Comercio al por Mayor,2020,582,5365
437,Intermediación de Comercio al por Mayor,43,Comercio al por Mayor,2021,763,4814
437,Intermediación de Comercio al por Mayor,43,Comercio al por Mayor,2022,761,4801
461,"Comercio al por Menor de Abarrotes, Alimentos, Bebidas, Hielo y Tabaco",46,Comercio al por Menor,2015,1012609,170802
461,"Comercio al por Menor de Abarrotes, Alimentos, Bebidas, Hielo y Tabaco",46,Comercio al por Menor,2016,2071498,307353
461,"Comercio al por Menor de Abarrotes, Alimentos, Bebidas, Hielo y Tabaco",46,Comercio al por Menor,2017,2071824,307326
461,"Comercio al por Menor de Abarrotes, Alimentos, Bebidas, Hielo y Tabaco",46,Comercio al por Menor,2018,2071760,364940
461,"Comercio al por Menor de Abarrotes, Alimentos, Bebidas, Hielo y Tabaco",46,Comercio al por Menor,2019,2094252,457181
461,"Comercio al por Menor de Abarrotes, Alimentos, Bebidas, Hielo y Tabaco",46,Comercio al por Menor,2020,2125779,432216
461,"Comercio al por Menor de Abarrotes, Alimentos, Bebidas, Hielo y Tabaco",46,Comercio al por Menor,2021,2129975,362946
461,"Comercio al por Menor de Abarrotes, Alimentos, Bebidas, Hielo y Tabaco",46,Comercio al por Menor,2022,2133561,363036
462,Comercio al por Menor en Tiendas de Autoservicio y Departamentales,46,Comercio al por Menor,2015,56347,524600
462,Comercio al por Menor en Tiendas de Autoservicio y Departamentales,46,Comercio al por Menor,2016,100814,1020242
462,Comercio al por Menor en Tiendas de Autoservicio y Departamentales,46,Comercio al por Menor,2017,107600,1163412
462,Comercio al por Menor en Tiendas de Autoservicio y Departamentales,46,Comercio al por Menor,2018,111277,1351065
462,Comercio al por Menor en Tiendas de Autoservicio y Departamentales,46,Comercio al por Menor,2019,112761,1520820
462,Comercio al por Menor en Tiendas de Autoservicio y Departamentales,46,Comercio al por Menor,2020,126497,1422897
462,Comercio al por Menor en Tiendas de Autoservicio y Departamentales,46,Comercio al por Menor,2021,128808,1253954
462,Comercio al por Menor en Tiendas de Autoservicio y Departamentales,46,Comercio al por Menor,2022,129105,1256144
463,"Comercio al por Menor de Productos Textiles, Bisutería, Accesorios de Vestir y Calzado",46,Comercio al por Menor,2015,260031,135960
463,"Comercio al por Menor de Productos Textiles, Bisutería, Accesorios de Vestir y Calzado",46,Comercio al por Menor,2016,530483,251568
463,"Comercio al por Menor de Productos Textiles, Bisutería, Accesorios de Vestir y Calzado",46,Comercio al por Menor,2017,534588,244138
463,"Comercio al por Menor de Productos Textiles, Bisutería, Accesorios de Vestir y Calzado",46,Comercio al por Menor,2018,535527,489160
463,"Comercio al por Menor de Productos Textiles, Bisutería, Accesorios de Vestir y Calzado",46,Comercio al por Menor,2019,549241,676190
463,"Comercio al por Menor de Productos Textiles, Bisutería, Accesorios de Vestir y Calzado",46,Comercio al por Menor,2020,560941,509646
463,"Comercio al por Menor de Productos Textiles, Bisutería, Accesorios de Vestir y Calzado",46,Comercio al por Menor,2021,558944,281158
463,"Comercio al por Menor de Productos Textiles, Bisutería, Accesorios de Vestir y Calzado",46,Comercio al por Menor,2022,560019,281080
464,Comercio al por Menor de Artículos para el Cuidado de la Salud,46,Comercio al por Menor,2015,89209,124548
464,Comercio al por Menor de Artículos para el Cuidado de la Salud,46,Comercio al por Menor,2016,181260,207610
464,Comercio al por Menor de Artículos para el Cuidado de la Salud,46,Comercio al por Menor,2017,184677,222503
464,Comercio al por Menor de Artículos para el Cuidado de la Salud,46,Comercio al por Menor,2018,186198,239139
464,Comercio al por Menor de Artículos para el Cuidado de la Salud,46,Comercio al por Menor,2019,191001,236863
464,Comercio al por Menor de Artículos para el Cuidado de la Salud,46,Comercio al por Menor,2020,199812,262270
464,Comercio al por Menor de Artículos para el Cuidado de la Salud,46,Comercio al por Menor,2021,201767,254687
464,Comercio al por Menor de Artículos para el Cuidado de la Salud,46,Comercio al por Menor,2022,202132,255123
465,"Comercio al por Menor de Artículos de Papelería, para el Esparcimiento y otros Artículos de Uso Personal",46,Comercio al por Menor,2015,289048,73853
465,"Comercio al por Menor de Artículos de Papelería, para el Esparcimiento y otros Artículos de Uso Personal",46,Comercio al por Menor,2016,581651,152871
465,"Comercio al por Menor de Artículos de Papelería, para el Esparcimiento y otros Artículos de Uso Personal",46,Comercio al por Menor,2017,582745,160880
465,"Comercio al por Menor de Artículos de Papelería, para el Esparcimiento y otros Artículos de Uso Personal",46,Comercio al por Menor,2018,583518,217531
465,"Comercio al por Menor de Artículos de Papelería, para el Esparcimiento y otros Artículos de Uso Personal",46,Comercio al por Menor,2019,603301,243568
465,"Comercio al por Menor de Artículos de Papelería, para el Esparcimiento y otros Artículos de Uso Personal",46,Comercio al por Menor,2020,632022,230579
465,"Comercio al por Menor de Artículos de Papelería, para el Esparcimiento y otros Artículos de Uso Personal",46,Comercio al por Menor,2021,633291,189527
465,"Comercio al por Menor de Artículos de Papelería, para el Esparcimiento y otros Artículos de Uso Personal",46,Comercio al por Menor,2022,634095,189246
466,"Comercio al por Menor de Enseres Domésticos, Computadoras, Artículos para la Decoración de Interiores y Artículos Usados",46,Comercio al por Menor,2015,155164,103370
466,"Comercio al por Menor de Enseres Domésticos, Computadoras, Artículos para la Decoración de Interiores y Artículos Usados",46,Comercio al por Menor,2016,315226,212814
466,"Comercio al por Menor de Enseres Domésticos, Computadoras, Artículos para la Decoración de Interiores y Artículos Usados",46,Comercio al por Menor,2017,316305,221303
466,"Comercio al por Menor de Enseres Domésticos, Computadoras, Artículos para la Decoración de Interiores y Artículos Usados",46,Comercio al por Menor,2018,316687,268206
466,"Comercio al por Menor de Enseres Domésticos, Computadoras, Artículos para la Decoración de Interiores y Artículos Usados",46,Comercio al por Menor,2019,323826,308248
466,"Comercio al por Menor de Enseres Domésticos, Computadoras, Artículos para la Decoración de Interiores y Artículos Usados",46,Comercio al por Menor,2020,337953,284259
466,"Comercio al por Menor de Enseres Domésticos, Computadoras, Artículos para la Decoración de Interiores y Artículos Usados",46,Comercio al por Menor,2021,337636,236885
466,"Comercio al por Menor de Enseres Domésticos, Computadoras, Artículos para la Decoración de Interiores y Artículos Usados",46,Comercio al por Menor,2022,338397,236194
467,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",46,Comercio al por Menor,2015,115026,92984
467,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",46,Comercio al por Menor,2016,239768,205295
467,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",46,Comercio al por Menor,2017,240727,214900
467,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",46,Comercio al por Menor,2018,241204,267950
467,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",46,Comercio al por Menor,2019,253002,328747
467,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",46,Comercio al por Menor,2020,273551,316541
467,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",46,Comercio al por Menor,2021,274940,275394
467,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",46,Comercio al por Menor,2022,275449,275233
468,"Comercio al por Menor de Vehículos de Motor, Refacciones, Combustibles y Lubricantes",46,Comercio al por Menor,2015,83294,291569
468,"Comercio al por Menor de Vehículos de Motor, Refacciones, Combustibles y Lubricantes",46,Comercio al por Menor,2016,179787,619472
468,"Comercio al por Menor de Vehículos de Motor, Refacciones, Combustibles y Lubricantes",46,Comercio al por Menor,2017,183105,618119
468,"Comercio al por Menor de Vehículos de Motor, Refacciones, Combustibles y Lubricantes",46,Comercio al por Menor,2018,184019,676871
468,"Comercio al por Menor de Vehículos de Motor, Refacciones, Combustibles y Lubricantes",46,Comercio al por Menor,2019,191172,778503
468,"Comercio al por Menor de Vehículos de Motor, Refacciones, Combustibles y Lubricantes",46,Comercio al por Menor,2020,197344,780012
468,"Comercio al por Menor de Vehículos de Motor, Refacciones, Combustibles y Lubricantes",46,Comercio al por Menor,2021,199131,782540
468,"Comercio al por Menor de Vehículos de Motor, Refacciones, Combustibles y Lubricantes",46,Comercio al por Menor,2022,199584,781391
469,"Comercio al por Menor Exclusivamente a Través de Internet, y Catálogos Impresos, Televisión y Similares",46,Comercio al por Menor,2015,1024,4883
469,"Comercio al por Menor Exclusivamente a Través de Internet, y Catálogos Impresos, Televisión y Similares",46,Comercio al por Menor,2016,2604,8551
469,"Comercio al por Menor Exclusivamente a Través de Internet, y Catálogos Impresos, Televisión y Similares",46,Comercio al por Menor,2017,2732,8208
469,"Comercio al por Menor Exclusivamente a Través de Internet, y Catálogos Impresos, Televisión y Similares",46,Comercio al por Menor,2018,2718,8256
469,"Comercio al por Menor Exclusivamente a Través de Internet, y Catálogos Impresos, Televisión y Similares",46,Comercio al por Menor,2019,2320,7715
469,"Comercio al por Menor Exclusivamente a Través de Internet, y Catálogos Impresos, Televisión y Similares",46,Comercio al por Menor,2020,932,6208
469,"Comercio al por Menor Exclusivamente a Través de Internet, y Catálogos Impresos, Televisión y Similares",46,Comercio al por Menor,2021,862,6969
469,"Comercio al por Menor Exclusivamente a Través de Internet, y Catálogos Impresos, Televisión y Similares",46,Comercio al por Menor,2022,864,6942
481,Transporte Aéreo,48-49,"Transportes, Correos y Almacenamiento",2015,280,5511
481,Transporte Aéreo,48-49,"Transportes, Correos y Almacenamiento",2016,764,12489
481,Transporte Aéreo,48-49,"Transportes, Correos y Almacenamiento",2017,850,18797
481,Transporte Aéreo,48-49,"Transportes, Correos y Almacenamiento",2018,856,18664
481,Transporte Aéreo,48-49,"Transportes, Correos y Almacenamiento",2019,768,15646
481,Transporte Aéreo,48-49,"Transportes, Correos y Almacenamiento",2020,846,17097
481,Transporte Aéreo,48-49,"Transportes, Correos y Almacenamiento",2021,952,20662
481,Transporte Aéreo,48-49,"Transportes, Correos y Almacenamiento",2022,950,20923
482,Transporte por Ferrocarril,48-49,"Transportes, Correos y Almacenamiento",2015,108,4411
482,Transporte por Ferrocarril,48-49,"Transportes, Correos y Almacenamiento",2016,289,13368
482,Transporte por Ferrocarril,48-49,"Transportes, Correos y Almacenamiento",2017,295,13351
482,Transporte por Ferrocarril,48-49,"Transportes, Correos y Almacenamiento",2018,294,13250
482,Transporte por Ferrocarril,48-49,"Transportes, Correos y Almacenamiento",2019,192,8220
482,Transporte por Ferrocarril,48-49,"Transportes, Correos y Almacenamiento",2020,124,6369
482,Transporte por Ferrocarril,48-49,"Transportes, Correos y Almacenamiento",2021,156,7994
482,Transporte por Ferrocarril,48-49,"Transportes, Correos y Almacenamiento",2022,156,7994
483,Transporte por Agua,48-49,"Transportes, Correos y Almacenamiento",2015,42,214
483,Transporte por Agua,48-49,"Transportes, Correos y Almacenamiento",2016,623,8691
483,Transporte por Agua,48-49,"Transportes, Correos y Almacenamiento",2017,637,9167
483,Transporte por Agua,48-49,"Transportes, Correos y Almacenamiento",2018,640,9530
483,Transporte por Agua,48-49,"Transportes, Correos y Almacenamiento",2019,537,6995
483,Transporte por Agua,48-49,"Transportes, Correos y Almacenamiento",2020,509,7536
483,Transporte por Agua,48-49,"Transportes, Correos y Almacenamiento",2021,525,10138
483,Transporte por Agua,48-49,"Transportes, Correos y Almacenamiento",2022,538,9915
484,Autotransporte de Carga,48-49,"Transportes, Correos y Almacenamiento",2015,9311,147428
484,Autotransporte de Carga,48-49,"Transportes, Correos y Almacenamiento",2016,21115,305812
484,Autotransporte de Carga,48-49,"Transportes, Correos y Almacenamiento",2017,21421,313361
484,Autotransporte de Carga,48-49,"Transportes, Correos y Almacenamiento",2018,21474,314942
484,Autotransporte de Carga,48-49,"Transportes, Correos y Almacenamiento",2019,20771,338165
484,Autotransporte de Carga,48-49,"Transportes, Correos y Almacenamiento",2020,23319,372501
484,Autotransporte de Carga,48-49,"Transportes, Correos y Almacenamiento",2021,22832,379270
484,Autotransporte de Carga,48-49,"Transportes, Correos y Almacenamiento",2022,22799,378122
485,"Transporte Terrestre de Pasajeros, Excepto por Ferrocarril",48-49,"Transportes, Correos y Almacenamiento",2015,8727,134310
485,"Transporte Terrestre de Pasajeros, Excepto por Ferrocarril",48-49,"Transportes, Correos y Almacenamiento",2016,19043,305968
485,"Transporte Terrestre de Pasajeros, Excepto por Ferrocarril",48-49,"Transportes, Correos y Almacenamiento",2017,19123,311033
485,"Transporte Terrestre de Pasajeros, Excepto por Ferrocarril",48-49,"Transportes, Correos y Almacenamiento",2018,19142,312402
485,"Transporte Terrestre de Pasajeros, Excepto por Ferrocarril",48-49,"Transportes, Correos y Almacenamiento",2019,21102,356128
485,"Transporte Terrestre de Pasajeros, Excepto por Ferrocarril",48-49,"Transportes, Correos y Almacenamiento",2020,23713,378580
485,"Transporte Terrestre de Pasajeros, Excepto por Ferrocarril",48-49,"Transportes, Correos y Almacenamiento",2021,20459,352944
485,"Transporte Terrestre de Pasajeros, Excepto por Ferrocarril",48-49,"Transportes, Correos y Almacenamiento",2022,20408,351897
486,Transporte por Ductos,48-49,"Transportes, Correos y Almacenamiento",2015,10,253
486,Transporte por Ductos,48-49,"Transportes, Correos y Almacenamiento",2016,87,6115
486,Transporte por Ductos,48-49,"Transportes, Correos y Almacenamiento",2017,101,6504
486,Transporte por Ductos,48-49,"Transportes, Correos y Almacenamiento",2018,112,6620
486,Transporte por Ductos,48-49,"Transportes, Correos y Almacenamiento",2019,85,3906
486,Transporte por Ductos,48-49,"Transportes, Correos y Almacenamiento",2020,101,4544
486,Transporte por Ductos,48-49,"Transportes, Correos y Almacenamiento",2021,133,7495
486,Transporte por Ductos,48-49,"Transportes, Correos y Almacenamiento",2022,131,7478
487,Transporte Turístico,48-49,"Transportes, Correos y Almacenamiento",2015,796,8138
487,Transporte Turístico,48-49,"Transportes, Correos y Almacenamiento",2016,2318,10409
487,Transporte Turístico,48-49,"Transportes, Correos y Almacenamiento",2017,2369,10879
487,Transporte Turístico,48-49,"Transportes, Correos y Almacenamiento",2018,2378,10946
487,Transporte Turístico,48-49,"Transportes, Correos y Almacenamiento",2019,2212,12481
487,Transporte Turístico,48-49,"Transportes, Correos y Almacenamiento",2020,2294,14188
487,Transporte Turístico,48-49,"Transportes, Correos y Almacenamiento",2021,2292,16464
487,Transporte Turístico,48-49,"Transportes, Correos y Almacenamiento",2022,2287,16458
488,Servicios Relacionados con el Transporte,48-49,"Transportes, Correos y Almacenamiento",2015,6193,63400
488,Servicios Relacionados con el Transporte,48-49,"Transportes, Correos y Almacenamiento",2016,13879,136545
488,Servicios Relacionados con el Transporte,48-49,"Transportes, Correos y Almacenamiento",2017,14504,140459
488,Servicios Relacionados con el Transporte,48-49,"Transportes, Correos y Almacenamiento",2018,14805,144858
488,Servicios Relacionados con el Transporte,48-49,"Transportes, Correos y Almacenamiento",2019,15207,169602
488,Servicios Relacionados con el Transporte,48-49,"Transportes, Correos y Almacenamiento",2020,15638,208550
488,Servicios Relacionados con el Transporte,48-49,"Transportes, Correos y Almacenamiento",2021,16341,239232
488,Servicios Relacionados con el Transporte,48-49,"Transportes, Correos y Almacenamiento",2022,16273,235863
491,Servicios Postales,48-49,"Transportes, Correos y Almacenamiento",2015,497,1698
491,Servicios Postales,48-49,"Transportes, Correos y Almacenamiento",2016,3591,31083
491,Servicios Postales,48-49,"Transportes, Correos y Almacenamiento",2017,3596,30998
491,Servicios Postales,48-49,"Transportes, Correos y Almacenamiento",2018,3596,30998
491,Servicios Postales,48-49,"Transportes, Correos y Almacenamiento",2019,3246,24118
491,Servicios Postales,48-49,"Transportes, Correos y Almacenamiento",2020,3097,19132
491,Servicios Postales,48-49,"Transportes, Correos y Almacenamiento",2021,3295,19132
491,Servicios Postales,48-49,"Transportes, Correos y Almacenamiento",2022,3293,19101
492,Servicios de Mensajería y Paquetería,48-49,"Transportes, Correos y Almacenamiento",2015,3298,22470
492,Servicios de Mensajería y Paquetería,48-49,"Transportes, Correos y Almacenamiento",2016,7082,44766
492,Servicios de Mensajería y Paquetería,48-49,"Transportes, Correos y Almacenamiento",2017,7284,49279
492,Servicios de Mensajería y Paquetería,48-49,"Transportes, Correos y Almacenamiento",2018,7342,50316
492,Servicios de Mensajería y Paquetería,48-49,"Transportes, Correos y Almacenamiento",2019,6884,64561
492,Servicios de Mensajería y Paquetería,48-49,"Transportes, Correos y Almacenamiento",2020,8685,47617
492,Servicios de Mensajería y Paquetería,48-49,"Transportes, Correos y Almacenamiento",2021,8847,47300
492,Servicios de Mensajería y Paquetería,48-49,"Transportes, Correos y Almacenamiento",2022,8858,47355
493,Servicios de Almacenamiento,48-49,"Transportes, Correos y Almacenamiento",2015,2204,10794
493,Servicios de Almacenamiento,48-49,"Transportes, Correos y Almacenamiento",2016,4656,28851
493,Servicios de Almacenamiento,48-49,"Transportes, Correos y Almacenamiento",2017,4950,30988
493,Servicios de Almacenamiento,48-49,"Transportes, Correos y Almacenamiento",2018,4962,30754
493,Servicios de Almacenamiento,48-49,"Transportes, Correos y Almacenamiento",2019,4262,40157
493,Servicios de Almacenamiento,48-49,"Transportes, Correos y Almacenamiento",2020,2762,39643
493,Servicios de Almacenamiento,48-49,"Transportes, Correos y Almacenamiento",2021,2628,40271
493,Servicios de Almacenamiento,48-49,"Transportes, Correos y Almacenamiento",2022,2647,41216
511,"Edición de Periódicos, Revistas, Libros, Software y otros Materiales, y Edición de estas Publicaciones Integrada con la Impresión",51,Información en Medios Masivos,2015,1569,28397
511,"Edición de Periódicos, Revistas, Libros, Software y otros Materiales, y Edición de estas Publicaciones Integrada con la Impresión",51,Información en Medios Masivos,2016,3327,57888
511,"Edición de Periódicos, Revistas, Libros, Software y otros Materiales, y Edición de estas Publicaciones Integrada con la Impresión",51,Información en Medios Masivos,2017,3427,60898
511,"Edición de Periódicos, Revistas, Libros, Software y otros Materiales, y Edición de estas Publicaciones Integrada con la Impresión",51,Información en Medios Masivos,2018,3428,59505
511,"Edición de Periódicos, Revistas, Libros, Software y otros Materiales, y Edición de estas Publicaciones Integrada con la Impresión",51,Información en Medios Masivos,2019,3330,54685
511,"Edición de Periódicos, Revistas, Libros, Software y otros Materiales, y Edición de estas Publicaciones Integrada con la Impresión",51,Información en Medios Masivos,2020,3280,54672
511,"Edición de Periódicos, Revistas, Libros, Software y otros Materiales, y Edición de estas Publicaciones Integrada con la Impresión",51,Información en Medios Masivos,2021,3150,56162
511,"Edición de Periódicos, Revistas, Libros, Software y otros Materiales, y Edición de estas Publicaciones Integrada con la Impresión",51,Información en Medios Masivos,2022,3148,55888
512,"Industria Fílmica y del Video, e Industria del Sonido",51,Información en Medios Masivos,2015,1369,28732
512,"Industria Fílmica y del Video, e Industria del Sonido",51,Información en Medios Masivos,2016,2939,58698
512,"Industria Fílmica y del Video, e Industria del Sonido",51,Información en Medios Masivos,2017,3297,60391
512,"Industria Fílmica y del Video, e Industria del Sonido",51,Información en Medios Masivos,2018,3241,57059
512,"Industria Fílmica y del Video, e Industria del Sonido",51,Información en Medios Masivos,2019,3200,55018
512,"Industria Fílmica y del Video, e Industria del Sonido",51,Información en Medios Masivos,2020,3358,61781
512,"Industria Fílmica y del Video, e Industria del Sonido",51,Información en Medios Masivos,2021,3443,65760
512,"Industria Fílmica y del Video, e Industria del Sonido",51,Información en Medios Masivos,2022,3445,65667
515,Radio y Televisión,51,Información en Medios Masivos,2015,1654,18354
515,Radio y Televisión,51,Información en Medios Masivos,2016,3386,36794
515,Radio y Televisión,51,Información en Medios Masivos,2017,3672,35435
515,Radio y Televisión,51,Información en Medios Masivos,2018,3739,35660
515,Radio y Televisión,51,Información en Medios Masivos,2019,3716,34878
515,Radio y Televisión,51,Información en Medios Masivos,2020,3724,41196
515,Radio y Televisión,51,Información en Medios Masivos,2021,3871,44500
515,Radio y Televisión,51,Información en Medios Masivos,2022,3870,44211
517,Telecomunicaciones,51,Información en Medios Masivos,2015,8067,28391
517,Telecomunicaciones,51,Información en Medios Masivos,2016,18857,91324
517,Telecomunicaciones,51,Información en Medios Masivos,2017,20019,109098
517,Telecomunicaciones,51,Información en Medios Masivos,2018,20092,109334
517,Telecomunicaciones,51,Información en Medios Masivos,2019,15379,79313
517,Telecomunicaciones,51,Información en Medios Masivos,2020,18087,86402
517,Telecomunicaciones,51,Información en Medios Masivos,2021,21378,103965
517,Telecomunicaciones,51,Información en Medios Masivos,2022,21466,104051
518,"Procesamiento Electrónico de Información, Hospedaje y otros Servicios Relacionados",51,Información en Medios Masivos,2015,305,5723
518,"Procesamiento Electrónico de Información, Hospedaje y otros Servicios Relacionados",51,Información en Medios Masivos,2016,717,14298
518,"Procesamiento Electrónico de Información, Hospedaje y otros Servicios Relacionados",51,Información en Medios Masivos,2017,778,16228
518,"Procesamiento Electrónico de Información, Hospedaje y otros Servicios Relacionados",51,Información en Medios Masivos,2018,796,16062
518,"Procesamiento Electrónico de Información, Hospedaje y otros Servicios Relacionados",51,Información en Medios Masivos,2019,628,15375
518,"Procesamiento Electrónico de Información, Hospedaje y otros Servicios Relacionados",51,Información en Medios Masivos,2020,507,15703
518,"Procesamiento Electrónico de Información, Hospedaje y otros Servicios Relacionados",51,Información en Medios Masivos,2021,593,18857
