State ID,State,Year,Country ID,Country,Investment
1,Aguascalientes,2019,ita,Italy,-21.581268310546875
1,Aguascalientes,2019,jpn,Japan,235.50733947753906
1,Aguascalientes,2019,nld,Netherlands,2.028095006942749
1,Aguascalientes,2019,usa,United States,211.55471801757813
1,Aguascalientes,2019,xxa,Unknown,0.9557607173919678
1,Aguascalientes,2020,can,Canada,-0.6283683776855469
1,Aguascalientes,2020,che,Switzerland,5.790160655975342
1,Aguascalientes,2020,chn,China,4.191278457641602
1,Aguascalientes,2020,col,Colombia,0.5527483820915222
1,Aguascalientes,2020,deu,Germany,35.01298141479492
1,Aguascalientes,2020,esp,Spain,27.731800079345703
1,Aguascalientes,2020,fra,France,5.746870517730713
1,Aguascalientes,2020,gbr,United Kingdom,19.917795181274414
1,Aguascalientes,2020,ita,Italy,-148.37078857421875
1,Aguascalientes,2020,jpn,Japan,603.768798828125
1,Aguascalientes,2020,nld,Netherlands,0.7075062990188599
1,Aguascalientes,2020,swe,Sweden,4.343394756317139
1,Aguascalientes,2020,usa,United States,177.54759216308594
1,Aguascalientes,2020,xxa,Unknown,3.8033065795898438
1,Aguascalientes,2021,che,Switzerland,10.414141654968262
1,Aguascalientes,2021,deu,Germany,-2.462700366973877
1,Aguascalientes,2021,esp,Spain,36.5645751953125
1,Aguascalientes,2021,fra,France,10.666665077209473
1,Aguascalientes,2021,gbr,United Kingdom,2.1697826385498047
1,Aguascalientes,2021,ita,Italy,-18.84011459350586
1,Aguascalientes,2021,jpn,Japan,-194.1220703125
1,Aguascalientes,2021,nld,Netherlands,-0.5913589000701904
1,Aguascalientes,2021,swe,Sweden,0.33873191475868225
1,Aguascalientes,2021,usa,United States,190.81143188476563
1,Aguascalientes,2022,che,Switzerland,-1.429903507232666
1,Aguascalientes,2022,deu,Germany,22.934967041015625
1,Aguascalientes,2022,esp,Spain,6.101983547210693
1,Aguascalientes,2022,fra,France,-38.67711639404297
1,Aguascalientes,2022,gbr,United Kingdom,-0.8748447895050049
1,Aguascalientes,2022,ita,Italy,-23.645681381225586
1,Aguascalientes,2022,jpn,Japan,253.24862670898438
1,Aguascalientes,2022,nld,Netherlands,6.486081600189209
1,Aguascalientes,2022,swe,Sweden,1.1592803001403809
1,Aguascalientes,2022,usa,United States,355.7962951660156
1,Aguascalientes,2022,xxa,Unknown,10.461809158325195
2,Baja California,1999,arg,Argentina,0.0036979999858886003
2,Baja California,1999,bra,Brazil,0.2230139970779419
2,Baja California,1999,can,Canada,-0.05815599858760834
2,Baja California,1999,che,Switzerland,1.1937220096588135
2,Baja California,1999,chn,China,1.4099149703979492
2,Baja California,1999,deu,Germany,33.04708480834961
2,Baja California,1999,esp,Spain,75.30049133300781
2,Baja California,1999,fra,France,13.654925346374512
2,Baja California,1999,gbr,United Kingdom,2.709394931793213
2,Baja California,1999,hkg,Hong Kong,33.955162048339844
2,Baja California,1999,irl,Ireland,6.908547878265381
2,Baja California,1999,ita,Italy,2.3911080360412598
2,Baja California,1999,jpn,Japan,121.43705749511719
2,Baja California,1999,kor,South Korea,47.17255783081055
2,Baja California,1999,nld,Netherlands,8.195964813232422
2,Baja California,1999,pri,Puerto Rico,0.3268890082836151
2,Baja California,1999,sgp,Singapore,0.00015999999595806003
2,Baja California,1999,swe,Sweden,2.6633460521698
2,Baja California,1999,twn,Taiwan,5.882078170776367
2,Baja California,1999,usa,United States,884.295166015625
2,Baja California,1999,xxa,Unknown,0.30526500940322876
2,Baja California,2000,arg,Argentina,0.7590090036392212
2,Baja California,2000,aus,Australia,0.17583200335502625
2,Baja California,2000,bra,Brazil,0.072843998670578
2,Baja California,2000,can,Canada,4.154936790466309
2,Baja California,2000,che,Switzerland,0.3415589928627014
2,Baja California,2000,chn,China,0.634115993976593
2,Baja California,2000,deu,Germany,17.761005401611328
2,Baja California,2000,esp,Spain,53.81776809692383
2,Baja California,2000,fra,France,-16.764291763305664
2,Baja California,2000,gbr,United Kingdom,5.144423007965088
2,Baja California,2000,hkg,Hong Kong,8.469791412353516
2,Baja California,2000,irl,Ireland,15.627447128295898
2,Baja California,2000,ita,Italy,0.4768010079860687
2,Baja California,2000,jpn,Japan,139.6809844970703
2,Baja California,2000,kor,South Korea,49.184173583984375
2,Baja California,2000,nld,Netherlands,2.3705968856811523
2,Baja California,2000,pri,Puerto Rico,-0.5706040263175964
2,Baja California,2000,swe,Sweden,7.430924892425537
2,Baja California,2000,twn,Taiwan,1.3340920209884644
2,Baja California,2000,usa,United States,742.3575439453125
2,Baja California,2000,xxa,Unknown,1.286452054977417
2,Baja California,2001,arg,Argentina,0.16263900697231293
2,Baja California,2001,bra,Brazil,0.09011399745941162
2,Baja California,2001,can,Canada,0.032301999628543854
2,Baja California,2001,che,Switzerland,0.6719719767570496
2,Baja California,2001,chn,China,0.06422899663448334
2,Baja California,2001,col,Colombia,-0.006054999772459269
2,Baja California,2001,deu,Germany,59.025062561035156
2,Baja California,2001,esp,Spain,31.700767517089844
2,Baja California,2001,fra,France,88.5852279663086
2,Baja California,2001,gbr,United Kingdom,11.923723220825195
2,Baja California,2001,irl,Ireland,8.675821304321289
2,Baja California,2001,ita,Italy,0.37346601486206055
2,Baja California,2001,jpn,Japan,124.48461151123047
2,Baja California,2001,kor,South Korea,45.246376037597656
2,Baja California,2001,nld,Netherlands,4.836528778076172
2,Baja California,2001,pri,Puerto Rico,0.38411399722099304
2,Baja California,2001,swe,Sweden,10.48335075378418
2,Baja California,2001,twn,Taiwan,4.928462982177734
2,Baja California,2001,usa,United States,928.280029296875
2,Baja California,2001,xxa,Unknown,0.7194390296936035
2,Baja California,2002,arg,Argentina,0.013407000340521336
2,Baja California,2002,bel,Belgium,2.873764991760254
2,Baja California,2002,can,Canada,1.292160987854004
2,Baja California,2002,che,Switzerland,8.09591007232666
2,Baja California,2002,chn,China,0.028824999928474426
2,Baja California,2002,col,Colombia,0.07214199751615524
2,Baja California,2002,deu,Germany,12.341782569885254
2,Baja California,2002,dnk,Denmark,0.2515600025653839
2,Baja California,2002,esp,Spain,155.16604614257813
2,Baja California,2002,fra,France,29.043346405029297
2,Baja California,2002,gbr,United Kingdom,27.275554656982422
2,Baja California,2002,irl,Ireland,21.157276153564453
2,Baja California,2002,isr,Israel,0.012211999855935574
2,Baja California,2002,jpn,Japan,131.2778778076172
2,Baja California,2002,kor,South Korea,30.245105743408203
2,Baja California,2002,nld,Netherlands,2.1233110427856445
2,Baja California,2002,nzl,New Zealand,0.0009180000051856041
2,Baja California,2002,pri,Puerto Rico,0.1117120012640953
2,Baja California,2002,prt,Portugal,0.5059532523155212
2,Baja California,2002,swe,Sweden,12.194023132324219
2,Baja California,2002,usa,United States,1096.572021484375
2,Baja California,2002,xxa,Unknown,2.3076438903808594
2,Baja California,2003,bel,Belgium,2.664496898651123
2,Baja California,2003,can,Canada,3.889432907104492
2,Baja California,2003,che,Switzerland,0.029589999467134476
2,Baja California,2003,chn,China,0.07942300289869308
2,Baja California,2003,deu,Germany,4.604705810546875
2,Baja California,2003,dnk,Denmark,-0.15214499831199646
2,Baja California,2003,esp,Spain,72.33094024658203
2,Baja California,2003,fra,France,30.701051712036133
2,Baja California,2003,gbr,United Kingdom,22.686777114868164
2,Baja California,2003,irl,Ireland,13.10953140258789
2,Baja California,2003,ita,Italy,0.42197901010513306
2,Baja California,2003,jpn,Japan,127.88539123535156
2,Baja California,2003,kor,South Korea,54.608482360839844
2,Baja California,2003,nld,Netherlands,7.211523056030273
2,Baja California,2003,phl,Philippines,0.004645000211894512
2,Baja California,2003,pri,Puerto Rico,0.3616670072078705
2,Baja California,2003,swe,Sweden,10.843860626220703
2,Baja California,2003,twn,Taiwan,-2.0488409996032715
2,Baja California,2003,usa,United States,734.6672973632813
2,Baja California,2003,xxa,Unknown,-0.057301998138427734
2,Baja California,2004,arg,Argentina,0.12317273020744324
2,Baja California,2004,aus,Australia,0.21346600353717804
2,Baja California,2004,can,Canada,2.8030190467834473
2,Baja California,2004,che,Switzerland,23.36515235900879
2,Baja California,2004,chn,China,0.06252399832010269
2,Baja California,2004,deu,Germany,13.855155944824219
2,Baja California,2004,dnk,Denmark,-0.32218098640441895
2,Baja California,2004,esp,Spain,196.44883728027344
2,Baja California,2004,fra,France,3.195965051651001
2,Baja California,2004,gbr,United Kingdom,4.275484085083008
2,Baja California,2004,irl,Ireland,2.601511001586914
2,Baja California,2004,ita,Italy,0.22879600524902344
2,Baja California,2004,jpn,Japan,296.5096435546875
2,Baja California,2004,kor,South Korea,69.69824981689453
2,Baja California,2004,nld,Netherlands,21.883615493774414
2,Baja California,2004,pri,Puerto Rico,0.2708370089530945
2,Baja California,2004,swe,Sweden,11.914952278137207
2,Baja California,2004,twn,Taiwan,2.080375909805298
2,Baja California,2004,usa,United States,711.6216430664063
2,Baja California,2004,xxa,Unknown,0.3256717026233673
2,Baja California,2005,arg,Argentina,1.978145956993103
2,Baja California,2005,can,Canada,4.570923805236816
2,Baja California,2005,che,Switzerland,2.166814088821411
2,Baja California,2005,chn,China,0.041374001652002335
2,Baja California,2005,col,Colombia,0.03806399926543236
2,Baja California,2005,deu,Germany,31.6678409576416
2,Baja California,2005,esp,Spain,39.96235275268555
2,Baja California,2005,fra,France,133.03729248046875
2,Baja California,2005,gbr,United Kingdom,12.738174438476563
2,Baja California,2005,irl,Ireland,4.436838150024414
2,Baja California,2005,ita,Italy,0.24446900188922882
2,Baja California,2005,jpn,Japan,120.6585693359375
2,Baja California,2005,kor,South Korea,46.79276657104492
2,Baja California,2005,nld,Netherlands,27.06992530822754
2,Baja California,2005,pri,Puerto Rico,0.992929995059967
2,Baja California,2005,swe,Sweden,4.187870025634766
2,Baja California,2005,twn,Taiwan,120.0711898803711
2,Baja California,2005,usa,United States,780.6992797851563
2,Baja California,2005,xxa,Unknown,0.3791479766368866
2,Baja California,2006,arg,Argentina,0.37696799635887146
2,Baja California,2006,bra,Brazil,0.4232349991798401
2,Baja California,2006,can,Canada,5.810636043548584
2,Baja California,2006,che,Switzerland,0.512457013130188
2,Baja California,2006,chn,China,0.16763600707054138
2,Baja California,2006,deu,Germany,14.455711364746094
2,Baja California,2006,dnk,Denmark,0.12932400405406952
2,Baja California,2006,esp,Spain,12.075394630432129
2,Baja California,2006,fra,France,-3.6972761154174805
2,Baja California,2006,gbr,United Kingdom,13.090136528015137
2,Baja California,2006,ind,India,0.18606600165367126
2,Baja California,2006,irl,Ireland,6.121926784515381
2,Baja California,2006,ita,Italy,0.12431100010871887
2,Baja California,2006,jpn,Japan,177.13156127929688
2,Baja California,2006,kor,South Korea,64.1751708984375
2,Baja California,2006,nld,Netherlands,4.991290092468262
2,Baja California,2006,pri,Puerto Rico,0.4465709924697876
2,Baja California,2006,swe,Sweden,3.4505529403686523
2,Baja California,2006,usa,United States,940.0435791015625
2,Baja California,2006,xxa,Unknown,0.8262509703636169
2,Baja California,2007,arg,Argentina,1.4852900505065918
2,Baja California,2007,aus,Australia,0.05618299916386604
2,Baja California,2007,bel,Belgium,18.011362075805664
2,Baja California,2007,can,Canada,5.078573226928711
2,Baja California,2007,che,Switzerland,0.03373799845576286
2,Baja California,2007,chn,China,1.3842459917068481
2,Baja California,2007,deu,Germany,13.788267135620117
2,Baja California,2007,dnk,Denmark,0.024792000651359558
2,Baja California,2007,esp,Spain,99.45741271972656
2,Baja California,2007,fra,France,-4.177048206329346
2,Baja California,2007,gbr,United Kingdom,30.211042404174805
2,Baja California,2007,hkg,Hong Kong,-16.95429229736328
2,Baja California,2007,irl,Ireland,8.016620635986328
2,Baja California,2007,ita,Italy,8.117597579956055
2,Baja California,2007,jpn,Japan,182.77720642089844
2,Baja California,2007,kor,South Korea,24.273391723632813
2,Baja California,2007,nld,Netherlands,1.5684059858322144
2,Baja California,2007,per,Peru,0.2805910110473633
2,Baja California,2007,sgp,Singapore,0.648622989654541
2,Baja California,2007,twn,Taiwan,-6.789008140563965
2,Baja California,2007,usa,United States,1387.6317138671875
2,Baja California,2007,xxa,Unknown,0.7252069711685181
2,Baja California,2008,arg,Argentina,0.0006249999860301614
2,Baja California,2008,can,Canada,8.426484107971191
2,Baja California,2008,che,Switzerland,0.017986999824643135
2,Baja California,2008,chn,China,1.145851969718933
2,Baja California,2008,col,Colombia,0.00828699953854084
2,Baja California,2008,cri,Costa Rica,2.8741719722747803
2,Baja California,2008,deu,Germany,11.861284255981445
2,Baja California,2008,dnk,Denmark,0.3224630057811737
2,Baja California,2008,esp,Spain,34.744102478027344
2,Baja California,2008,fra,France,3.5284841060638428
2,Baja California,2008,gbr,United Kingdom,12.467266082763672
2,Baja California,2008,ind,India,0.31056100130081177
2,Baja California,2008,irl,Ireland,28.378488540649414
2,Baja California,2008,ita,Italy,-0.0036800000816583633
2,Baja California,2008,jpn,Japan,143.89149475097656
2,Baja California,2008,kor,South Korea,64.72917175292969
2,Baja California,2008,nld,Netherlands,28.4110164642334
2,Baja California,2008,nzl,New Zealand,-0.37676000595092773
2,Baja California,2008,swe,Sweden,1.0337979793548584
2,Baja California,2008,twn,Taiwan,-2.5709569454193115
2,Baja California,2008,usa,United States,1047.8177490234375
2,Baja California,2008,ven,Venezuela,0.11594013124704361
2,Baja California,2008,xxa,Unknown,44.218910217285156
2,Baja California,2008,zaf,South Africa,0.06390900164842606
2,Baja California,2009,arg,Argentina,0.0017419999931007624
2,Baja California,2009,bel,Belgium,22.803070068359375
2,Baja California,2009,can,Canada,8.442976951599121
2,Baja California,2009,chn,China,0.3424820005893707
2,Baja California,2009,deu,Germany,-9.00261116027832
2,Baja California,2009,dnk,Denmark,-0.06231800094246864
2,Baja California,2009,esp,Spain,35.210994720458984
2,Baja California,2009,fra,France,4.668447017669678
2,Baja California,2009,gbr,United Kingdom,7.418196201324463
2,Baja California,2009,irl,Ireland,54.782188415527344
2,Baja California,2009,jpn,Japan,136.3376007080078
2,Baja California,2009,kor,South Korea,21.52009391784668
2,Baja California,2009,nld,Netherlands,5.718380451202393
2,Baja California,2009,swe,Sweden,3.3208630084991455
2,Baja California,2009,usa,United States,490.8374328613281
2,Baja California,2010,arg,Argentina,0.0015818600077182055
2,Baja California,2010,bel,Belgium,3.96014404296875
2,Baja California,2010,bra,Brazil,0.14025700092315674
2,Baja California,2010,can,Canada,2.288684606552124
2,Baja California,2010,chn,China,2.9006590843200684
2,Baja California,2010,deu,Germany,35.805885314941406
2,Baja California,2010,esp,Spain,111.2156753540039
2,Baja California,2010,fra,France,1.891402006149292
2,Baja California,2010,gbr,United Kingdom,60.03963088989258
2,Baja California,2010,irl,Ireland,8.004743576049805
2,Baja California,2010,ita,Italy,0.26195600628852844
2,Baja California,2010,jpn,Japan,190.45457458496094
2,Baja California,2010,kor,South Korea,98.36759185791016
2,Baja California,2010,nld,Netherlands,290.6678771972656
2,Baja California,2010,pri,Puerto Rico,0.029597999528050423
2,Baja California,2010,swe,Sweden,2.2205851078033447
2,Baja California,2010,twn,Taiwan,-3.443131923675537
2,Baja California,2010,usa,United States,598.2178955078125
2,Baja California,2010,xxa,Unknown,0.6002619862556458
2,Baja California,2011,arg,Argentina,1.6962701082229614
