State ID,State,Year,Workforce,Worked Hours Week,Worked Days Week,Number of Records,Monthly Wage
9,Ciudad de México,2019,28976041,24.844352373742154,2.987780594319286,30463,2034.405849025407
9,Ciudad de México,2020,21778036,20.720504273204433,2.538157573070409,22904,2141.130112880702
9,Ciudad de México,2021,31089728,22.045626613394624,2.6763752001947396,28900,2349.6971335033872
9,Ciudad de México,2022,31266556,24.13683339476212,2.924211192304007,28866,2468.7500065885097
10,Durango,2010,4604481,21.803844124886172,2.8187530798802296,32997,1955.3648780394576
10,Durango,2011,4765539,21.725708046875706,2.8128434160333176,32927,1995.1652505624234
10,Durango,2012,4832182,22.254783656741406,2.9082776683494123,33350,2003.0302329258293
10,Durango,2013,4918175,22.937974350241706,2.9692792550082094,33284,2031.9377216142166
10,Durango,2014,4966650,22.44907774858305,2.9112572860982753,33033,2006.9278108986944
10,Durango,2015,5011123,23.166807719547094,3.0537566130386344,33046,2258.959197369532
10,Durango,2016,5070461,23.781902276735785,3.1085439765733334,32575,2506.952756958391
10,Durango,2017,5153578,23.49199022504365,3.039987558158623,37664,2656.278557538083
10,Durango,2018,5265772,23.52466532922428,3.0437341381282743,39516,2632.6437359992037
10,Durango,2019,5376709,23.302877652482216,3.011576784237347,39433,3074.0593069106026
10,Durango,2020,4098588,22.2011902635737,2.87285328508257,24016,3169.806865193574
10,Durango,2021,5472683,23.14476884555528,3.0042986228144404,38137,3312.6849841293565
10,Durango,2022,5518153,23.717648640768026,3.0933964679848494,37645,3748.1960340715455
11,Guanajuato,2010,15429953,22.324754910141333,2.851807196042658,50139,1759.3695987926858
11,Guanajuato,2011,15830827,22.610686731653374,2.901115715559269,50661,1770.7544524995442
11,Guanajuato,2012,16187728,23.418510120753204,3.008484946127091,50128,1863.751855109006
11,Guanajuato,2013,16292755,23.9900957204598,3.0254323470769675,49412,1934.0055816833924
11,Guanajuato,2014,16306931,24.262871413388577,3.0432052481242486,49793,1983.0923135076735
11,Guanajuato,2015,16694774,24.689769205620873,3.0134936837120407,50101,2052.2853362375554
11,Guanajuato,2016,16977014,25.271786487305718,3.0657196253711048,49817,2216.4487913481134
11,Guanajuato,2017,17061730,26.03951650858383,3.1138903264792024,48762,2337.980331947581
11,Guanajuato,2018,17347253,26.20064721486451,3.146246728516613,48515,2686.3505198200546
11,Guanajuato,2019,17517328,25.145907640708675,3.0728500374029646,48627,2787.9664207920296
11,Guanajuato,2020,13225392,23.71367215429229,2.9035098543770954,32979,2628.7023113568202
11,Guanajuato,2021,18642783,23.774742000698073,2.9312259333812984,49821,2463.807776929013
11,Guanajuato,2022,19063292,24.53196048195663,3.013648062464762,48194,2634.699263694854
12,Guerrero,2010,9128540,24.8346931710876,3.279456189051042,35393,1456.7286993319851
12,Guerrero,2011,9398360,24.799647704493125,3.210750705442226,35353,1455.7784215543988
12,Guerrero,2012,9489892,24.18024040737239,3.1784786381130576,35366,1406.539068937771
12,Guerrero,2013,9655658,23.597661391900996,3.080110128175625,34587,1489.8847619706498
12,Guerrero,2014,9740188,24.53432962484913,3.175386039776645,37202,1518.147288019492
12,Guerrero,2015,9814470,24.136050851446893,3.124054890381243,36541,1536.3286073522054
12,Guerrero,2016,10007938,23.49468092228389,3.079768879463482,35326,1537.9270743883505
12,Guerrero,2017,10218219,23.194888854897318,3.0481378408507394,33569,1579.4527379967096
12,Guerrero,2018,10366383,23.141909477973176,3.0488720125428515,33813,1631.304491836738
12,Guerrero,2019,10511319,24.083133049239585,3.1221232083242834,35380,1757.7489243738107
12,Guerrero,2020,7945521,23.191273423102146,3.02300956727696,19079,1898.8237993455684
12,Guerrero,2021,10349860,22.919262965875866,2.9909028721161444,26659,1915.1805267897344
12,Guerrero,2022,10363277,24.138573638435023,3.152203786504983,33654,2005.6901929766038
13,Hidalgo,2010,7454212,21.904327513089243,2.7798246145937355,31364,1908.0124269339267
13,Hidalgo,2011,7686670,22.32915176532881,2.8196750998807025,31659,1938.9044793128885
13,Hidalgo,2012,7808892,22.970572265565973,2.885876511033832,31710,2088.1524474919106
13,Hidalgo,2013,7998663,23.011705081211698,2.8776894338466317,31224,2109.467998964327
13,Hidalgo,2014,8098481,23.006410584898575,2.879554079339076,31567,2163.9017691095405
13,Hidalgo,2015,8225342,24.035348925309123,2.985910859390406,30746,2265.8999173529805
13,Hidalgo,2016,8440633,23.553920422792935,2.916539434897833,31061,2259.266792668275
13,Hidalgo,2017,8439724,22.756086810421763,2.829251169824985,31129,2134.238938856294
13,Hidalgo,2018,8763051,22.89906791595758,2.8607435926140337,30232,2191.265248941265
13,Hidalgo,2019,8953219,22.879126490706863,2.8729540738364605,31092,2304.7432217395776
13,Hidalgo,2020,6900894,21.19464086827011,2.6820275749779667,23984,2177.7077980041427
13,Hidalgo,2021,9536236,22.230998792395656,2.783189719717507,32421,2416.6895569698568
13,Hidalgo,2022,9803235,23.65195356430811,2.9443039976089525,31163,2775.5140910117934
14,Jalisco,2010,21173873,23.966101997494743,3.1980180007691557,42080,2074.017511298004
14,Jalisco,2011,21692693,23.928346840108787,3.1591040356308,42320,2137.1734294584817
14,Jalisco,2012,22030882,24.033413914159226,3.2086421233611984,42275,2446.1439995911196
14,Jalisco,2013,22304321,23.84961187565405,3.1885226185544946,41926,2451.144744240365
14,Jalisco,2014,22584766,23.48212693458945,3.130640317460008,43272,2427.4851275412816
14,Jalisco,2015,23195462,23.678618731543263,3.1361633150484347,43380,2461.5182023966586
14,Jalisco,2016,23724987,23.794817337518456,3.174905512066245,43043,2502.1512581229235
14,Jalisco,2017,24220097,23.790807361341287,3.2036865500579954,42413,2595.4275260747304
14,Jalisco,2018,24517573,23.658643292303037,3.1821712532476196,41786,2694.108490469265
14,Jalisco,2019,24858328,23.74088192898573,3.1988653058242695,42020,2762.5352740136022
14,Jalisco,2020,19047268,23.13246398381122,3.0327509435998907,30591,3092.344611993699
14,Jalisco,2021,25823231,24.35732558021109,3.162619968043503,42033,3320.2699106475097
14,Jalisco,2022,26338689,24.682368549171144,3.2494955994203054,41558,3507.4544081522054
15,Estado de México,2010,44949747,24.523235670269734,2.9133748405747424,52150,1856.3304375662003
15,Estado de México,2011,46022531,24.77939846463464,2.9274799554157505,50913,1904.331293948175
15,Estado de México,2012,47369499,24.901336427476256,2.9475647610290325,51979,1809.36872237133
15,Estado de México,2013,47959728,24.709714825738796,2.929531210018539,52643,1733.5828286807632
15,Estado de México,2014,49260747,24.480005895972305,2.916931284050565,53603,1694.2022864777102
15,Estado de México,2015,49690320,24.759013888419314,2.9462179957786545,53785,1674.8546648723534
15,Estado de México,2016,50516853,24.743158743479132,2.9415367382445616,54146,1697.9361747850762
15,Estado de México,2017,51812287,24.96921367319686,2.9679565775585237,54559,1612.470480911217
15,Estado de México,2018,53677112,24.688178454906442,2.9497473709092246,53531,1557.0559265371803
15,Estado de México,2019,54601174,24.574135823526433,2.945686552453982,53581,1713.5399400020226
15,Estado de México,2020,42011635,22.143392991013084,2.682191207269129,32288,1601.2540321508554
15,Estado de México,2021,41203979,22.804354890094473,2.7513007906348075,35150,1800.155162611844
15,Estado de México,2022,54649080,24.49670642213922,2.936976285785598,51519,2128.523029811298
16,Michoacán de Ocampo,2010,12448954,21.153865376962596,2.869477307089415,34231,2168.8848081533597
16,Michoacán de Ocampo,2011,12672127,22.004600569422955,2.990473027929723,34551,2304.7115867762373
16,Michoacán de Ocampo,2012,12677620,22.02042228746405,3.0111279561936706,34735,2365.4680817061876
16,Michoacán de Ocampo,2013,12712398,22.036991053930187,3.0029489322156215,35191,2364.7524765980424
16,Michoacán de Ocampo,2014,12963608,21.741328417212245,2.9814831642548896,36322,2371.8184928917935
16,Michoacán de Ocampo,2015,13312093,22.295878491834454,3.015312167665896,36470,2400.884379263276
16,Michoacán de Ocampo,2016,13369744,22.5366657731068,3.0600259810509463,36051,2495.2420460705903
16,Michoacán de Ocampo,2017,13467269,22.469693298619045,3.022491568260796,35647,2639.3136964146183
16,Michoacán de Ocampo,2018,13600736,22.872707991685157,3.07870581415594,35623,2866.1663126171998
16,Michoacán de Ocampo,2019,13884458,22.881131478088665,3.064359804322214,35571,3082.5894099719267
16,Michoacán de Ocampo,2020,10362113,21.93694095017107,2.9854217957283424,19666,3184.467273421936
16,Michoacán de Ocampo,2021,14423557,22.325872459893215,3.0050521518374422,27570,3471.3605695183232
16,Michoacán de Ocampo,2022,14671745,23.521483845309472,3.1652576431774135,34427,3895.2269852018285
17,Morelos,2010,5309400,24.246654424228726,3.002070855463894,32932,1355.1938247259577
17,Morelos,2011,5397195,24.15134176178552,2.99216611591762,32727,1348.516852179697
17,Morelos,2012,5412104,24.280606581100436,2.978188150116849,32089,1435.33760770303
17,Morelos,2013,5529796,23.637839985417184,2.9541015617935997,32499,1312.1270515223346
17,Morelos,2014,5636576,23.3091683674628,2.899452433534117,32746,1199.644419945726
17,Morelos,2015,5741727,22.90290778366857,2.840126498525618,32564,1208.6333378441714
17,Morelos,2016,5822974,23.501906929345726,2.873847109741517,31865,1260.9976779906624
17,Morelos,2017,5948904,23.516010848384845,2.887610390081938,31910,1283.980102385246
17,Morelos,2018,6048725,23.513808612558844,2.901978185485371,32052,1211.9118629132586
17,Morelos,2019,6213908,23.237564186659988,2.870201972735998,32005,1199.4688460144566
17,Morelos,2020,4804526,21.70634376835509,2.7104367839824364,22786,1261.273403453327
17,Morelos,2021,6266598,22.39876389071072,2.769686518905473,32014,1344.8651810759202
17,Morelos,2022,6253529,22.88915106973998,2.8405450746290613,30579,1460.15730989654
18,Nayarit,2010,3189729,23.948450479648898,3.203013484844637,33807,2456.054869551614
18,Nayarit,2011,3265422,23.15311007275629,3.096494725643424,33351,2408.6049732622614
18,Nayarit,2012,3328659,23.33533774411858,3.159910943115531,33374,2517.583395896065
18,Nayarit,2013,3408647,23.617396579933327,3.1925121609835223,33114,2683.2864931452273
18,Nayarit,2014,3434561,23.57837144252206,3.1805444713312707,34128,2729.415322656957
18,Nayarit,2015,3537313,23.824876961693807,3.1868850735007053,34470,2764.7683343260833
18,Nayarit,2016,3635068,23.920364625916214,3.208880824237676,34259,2952.799309393937
18,Nayarit,2017,3711363,24.394002419057365,3.2441943835728275,33352,3173.1673371750485
18,Nayarit,2018,3793414,24.368346297029536,3.2793088231339897,32796,3376.203532490785
18,Nayarit,2019,3847221,24.128914351424054,3.2220366337156094,33481,3376.0139877589563
18,Nayarit,2020,2921090,24.724321400573075,3.342382466818893,15612,3996.8998212995834
18,Nayarit,2021,3736805,24.86449172488262,3.361482335845729,29850,4198.742803277131
18,Nayarit,2022,3786734,25.307435378349787,3.3416939241045185,32384,4461.577045284934
19,Nuevo León,2010,14064222,24.101947196226,2.963383114970739,39421,2762.4199539085776
19,Nuevo León,2011,14355261,24.03806841268856,2.965198682211351,38708,2505.234583822614
19,Nuevo León,2012,14581308,24.1182060621722,3.0193839263254025,38753,2460.163881799904
19,Nuevo León,2013,14853040,23.939109973446513,2.977409607730135,39218,2448.219462682387
19,Nuevo León,2014,14940733,23.938426782675254,2.9698981301653675,40325,2326.8708924789703
